Name,Cuisine,Ratings,Review,Map,Open Time,Close Time,Payment Methods,Best Dishes,Budget in USD,Phone Number
Fujiyama (Vista Alegre),Japonesa,4.4,39,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 9:00pm,mastercard & visa,"Sushi fujiyama, Fujiyama especial, Takami sushi",- - -,0212-471.6261 
Nanami,Japonesa,4.4,39,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,"Degustación de ceviches , Ensalada neptuno, Okinawa roll ",- - -,0212-381.0479
Sabas,Libanesa,4.4,36,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 4:30pm,mastercard & visa,"Crema de pimentón y nueces, Pita con falafel y pollo, Papas chips",- - -,0212-284.2374
Piola Caffe,Pizzería,4.4,34,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 8:00pm,mastercard & visa,"Fondant de chocolate , Pizza bianca, Cheesesteak sandwich",- - -,0212-283.6308
Tasca Caribe,Portuguesa,4.4,34,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 11:00pm,mastercard & visa,"Tripas a moda do porto, Bacalao a la brasa, Tripas a moda do porto",- - -,0212-731.1279
Valparaiso,Parrillada,4.4,33,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 10:30pm,mastercard & amex,"Pollo en brasas, Hamburguesa valparaiso, Parrilla argentina",- - -,0212-577.0261
Cueva de Iria,Internacional,4.4,31,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 6:00am, 9:00pm,mastercard & visa,"Pan de jamón, Pasticho tradicional de carne, Torta de queso",- - -,0212-286.7181
El Mesón del Faro,Pescados y Mariscos,4.4,28,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 9:00pm,mastercard & amex,"Fosforera, Parguito Frito, Fosforera",- - -,0212-351.1435
Pan Aleman (Los Palos Grandes),Alemana,4.4,27,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 6:30pm,mastercard & visa,"Tartaletas de frutas, Pan de nutella, Muffin cítrico",- - -,0212-745.8870
Sugar Cafe,Internacional,4.4,26,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 8:00pm,mastercard & visa,"Café Mocaccino, Bagget prosciutto, Pastelillos de Espinaca",- - -,0212-373.3743
Dulces Caprichos,Italiana,4.4,26,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 6:00pm,mastercard & visa,"Cola de langosta de chocolate, Ensalada capresa, Pasticho de berengena",- - -,0212-693.4111
Il Pizzaiolo,Italiana,4.4,26,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 8:00pm,mastercard & visa,"Pizza il pizzaiolo, Pizza vegetariana, Pizza Primavera Familiar",- - -,0212-232.8158
El Palacio del Pollo,Parrillada,4.4,24,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 11:00pm,mastercard & visa,"Pollo a la canastas, Parrilla palacio, cartoccio de lomito",- - -,0212-576.3101
Villa Chapa,Venezolana,4.4,23,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:30am, 7:00pm,mastercard & visa,"Cachapa con queso guayanes, Plátano cachapa, Cachapa con queso guayanes",- - -,0212-344.3525
Salagui,Internacional,4.4,21,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 1:00pm, 9:00pm,mastercard & visa,"Pizza mixta extra familiar, Honolulu, Torta Red Velvet",- - -,0424-172.0092
La Cascada,Pescados y Mariscos,4.4,19,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:30am, 10:00pm,mastercard & visa,"Carne Mechada, Parrilla de Mariscos, Carne Mechada",- - -,0212-620.2000
Churuata Piarima,Pescados y Mariscos,4.4,19,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", Cerrado, Cerrado,mastercard & visa,"Pasta con camarones, Ensalada cesar de aguja ahumada, Empanada de Queso",- - -,0412-638.9154
Sushi Delivery Venezuela,Japonesa,4.4,19,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:00pm,mastercard & visa,None,- - -,0212-265.3623
Brasas San Bernardino,Internacional,4.4,17,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:30am, 5:00pm,mastercard & visa,"Pollo en brasas con yuca, Parrilla mar y tierra, Pollo en brasas con yuca",- - -,0212-578.0849
Danielle's Café,Internacional,4.4,17,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 7:00pm,mastercard & visa,"Torta de chocolate, sandwich Caracas, Pie de limón ",- - -,0212-267.5312
Aquarela Café,Fusión,4.4,16,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 8:00pm,mastercard & visa,"Esfiha 3 Quesos, Lava Cake, Brigadeiros de Chocolate ",- - -,0212-286.6692
Bonsai Sushi (San Ignacio),Japonesa,4.4,16,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 9:00pm,mastercard & visa,"MixtoTempurizado, Tiger Roll Especial, Sensei Roll",- - -,0212-267.7489
La Marina,Española,4.4,16,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 12:00am,mastercard & visa,"Cocido, Zarzuela de mariscos , Pulpo a la gallega ",- - -,0212-781.3311
Cachapas (Mercado Los Palos Grandes),Venezolana,4.4,14,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", Cerrado, Cerrado,None,None,- - -,
Rostizados,Salir a comer,4.4,14,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:30pm, 6:30pm,mastercard & visa,"Costillas, Costillas, Pollo con bbq",- - -,
Tarahumara,Mexicana,4.4,14,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", Cerrado, Cerrado,mastercard & visa,None,- - -,0414-320.2771 
4d (Chuao),Internacional,4.4,13,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 10:30pm,mastercard & visa,None,- - -,
Casa Comadre,Arabe,4.4,12,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 5:00pm,mastercard & amex,"Shawarma, Plato mixto arabe, Plato del día",- - -,0212-977.4479
Menta & Romero,Internacional,4.4,12,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 1:00am,mastercard & visa,"Tequeños, Carpaccio de lomito, pulpo trufado",- - -,0412-700.5557
Appetito Cafe,Internacional,4.4,10,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:30am, 4:00pm,mastercard & visa,None,- - -,0212-951.7292
Doña Agapita,Nacional,4.4,9,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 6:00pm,mastercard & visa,"Cachapa doble queso, cachapa mixta, Cachapa de Pernil Doble Queso",- - -,0212-572.7742
Safari Bakery,Internacional,4.4,9,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 8:00pm,mastercard & visa,None,- - -,0212-577.9782
Dayare Café,Internacional,4.4,9,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:30am, 5:00pm,mastercard & visa,None,- - -,0212-575.3913 
Club San Pedro,Internacional,4.4,9,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:30am, 8:00pm,mastercard & visa,"Cerelac, Empanada de carne mechada, Batido de Mora",- - -,0212-661.3092
Domino's (Prados del Este),Pizzería,4.4,9,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 11:00pm,mastercard & visa,None,- - -,0212-978.3122
El Pescado,Pizzería,4.4,9,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00am, 9:00pm,visa,"LA PIZZA EL PESCADO Y ROMANA, Pizza Primavera, Pure de Papas",- - -,0212-633.0762
Afrecho Bakery,Internacional,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 8:00pm,None,"Bomba de chocolate, Omelette de vegetales, Bomba de chocolate",- - -,
Fujiyama (La Candelaria),Japonesa,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 6:00pm,mastercard & visa,"Wakame salad (especial), Miyagui roll, Ceviche white fish",- - -,0212-564.2029
El Estribo,Internacional,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", las 24hs, las 24hs,mastercard & visa,"Suprema de Pollo, Arroz con pollo, Hamburguesa Estribo",- - -,0414-214.8798
El Paraíso de Los Golfeados,Venezolana,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 6:00pm,mastercard & visa,"Queso Guayanes, Pan de Queso, Golfeados Solos",- - -,
La Paletta Margariteña (San Ignacio),Internacional,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 7:00pm,mastercard & visa,None,- - -,
Presto (Las Mercedes),Italiana,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 5:00pm,mastercard & visa,None,- - -,0212.994-0013
Tostao,Internacional,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 7:00pm,mastercard & visa,None,- - -,0412-010.7027
Wapeca,Salir a comer,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:30am, 7:00pm,None,"empanada de camaron, Empanada de pan de jamón, empanadas",- - -,
4d (Santa Rosa de Lima),Internacional,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 8:00pm,mastercard & amex,None,- - -,0212-992.0445
Arizona Bistro,Internacional,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 6:30am, 8:00pm,mastercard & amex,None,- - -,0212.975-6789
Mostachef Caracas,Gourmet,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 6:00pm,mastercard & visa,"Hamburguesa blue chesse, Hamburguesa americana, Hamburguesa blue chesse",- - -,0412-600.2642
Complexion Food,Internacional,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 7:30pm,mastercard & amex,"Pasta a la carbonara, Crema de vegetales, Pasta a la carbonara",- - -,0212-994.0032
Jardín de Cristal,Internacional,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00am, 4:00pm y 6:00am a 11:00am,mastercard & visa,"Buffett servicio de bufett hotel eurobildig, Arepas con jamon y queso y ensalada de gallina, Buffett servicio de bufett hotel eurobildig",- - -,0212-902.2222
Domino's Pizza (La Trinidad),Pizzería,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 10:00pm,mastercard & visa,None,- - -,0212-941.5911
Leñas,Pizzería,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 6:00am, 8:00pm,None,"Pasta con asado, Pasta con asado, Arroz meloso",- - -,0212-961.1384
Atrium,Gourmet,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 11:00pm,mastercard & visa,None,- - -,0212-700.4200
El Volcán Azteca,Internacional,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:00pm,mastercard & visa,"Plato mixto, El chilaquile, Plato mixto",- - -,0212-693.0127
Burger Shack (Sambil),Salir a comer,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,None,- - -,
Tasca Da Ponte,Internacional,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 1:00am,mastercard & visa,None,- - -,0212-266.6810
Eslibita Vip,Pizzería,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 6:30pm,mastercard & visa,"Pizza Eslibita, Pizza Lombardia, Pizza Vegetariana",None, 0212-961.4142
Franca (Hotel Eurobuilding),Internacional,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 10:00am, 8:00pm,mastercard & visa,None,- - -,
Hamburguesas Paladar,Internacional,4.4,None,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,None,- - -,0414-330.7114
Chirú,Peruana,4.3,636,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 11:30pm,mastercard & visa,"Degustación de cebiches, Causa limeña, Arroz pirata",- - -,0212-285.1960
Leal,Internacional,4.3,353,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & visa,"Langostinos al rocoto , Fondant de chocolate, Costillas",- - -,0212-993.8684
Coco Thai,Tailandesa,4.3,334,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 12:00am,mastercard & visa,"Plato degustacion, Tartar de atún, Filet de pescado del día",- - -,0212-300.8573
Shibuya,Japonesa,4.3,321,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,None,- - -,0212-985.9674
In Tre (Los Palos Grandes),Pizzería,4.3,286,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:30pm,mastercard & visa,"Pizza pomodoro pesto, Pizza tutti , Pizza Rossi",- - -,0212-285.4570
Oceanico,Pescados y Mariscos,4.3,281,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,"Langosta , Ceviche del sur, Langosta ",- - -,0212-992.2667
Daws,Salir a comer,4.3,238,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 3:00am,mastercard & visa,"Sweet burger , Nachos mexicanos, Street burger",- - -,0212-373.7901
Franca (Las Mercedes),Internacional,4.3,227,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 8:00pm,mastercard & amex,"Coffee cake cambur y chocolate, Torta de auyama, Torta de zanahoria",- - -,0212-991.8376
Arepa Factory,Venezolana,4.3,217,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 8:30pm,mastercard & visa,"Luna pepiada, Arepa capresa con queso planchado, Luna pepiada",- - -,0212-285.1125
San Pietro,Italiana,4.3,214,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:30pm, 10:30pm,mastercard & visa,"Fatuccini vongole, Carpaccio de pez espada, Risotto brie",- - -,0212-993.0345
Taiko,Japonesa,4.3,201,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 11:00pm,mastercard & visa,"Katsudon, Unadon, Tartar de salmón",- - -,0212-993.5647
Franca (Los Palos Grandes),Internacional,4.3,195,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 9:00pm,mastercard & visa,"Coffecake de Chocolate , Torta de Zanahoria y Yogurt, Coffecake de Chocolate ",- - -,0212-286.5326
Hajillo's,Parrillada,4.3,176,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:30pm,mastercard & visa,None,- - -,0212-961.4829
José Antonio (Sabana Grande),Peruana,4.3,147,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 6:00pm,mastercard & visa,"Piqueo jose antonio, Degustación de ceviches, Ceviche de robalo",- - -,0212-782.7665
Da Gaby y Tony,Italiana,4.3,137,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 3:30pm,mastercard & amex,"Tiramisu, Suprema de Pollo con Champiñones, Pasticho",- - -,0212-266.8290
Babel,Arabe,4.3,134,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 3:30am,mastercard & visa,"Ensalada libanesa, Shawarma mixto, Hummus con carne",- - -,0212-300.8843
Haras Grill,Internacional,4.3,117,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 12:00am,mastercard & amex,"Punta trasera, Costillitas de cochino al bbq, Solomo abierto",- - -,0212-761.3945
Don Goyo,Venezolana,4.3,116,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 9:00pm,mastercard & visa,"Golfeados, Pan de jamón , Tequeños de chocolate",- - -,0212-959.7865
Caffe Piu,Internacional,4.3,112,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 7:00pm,mastercard & visa,"Cafe gianpiu, Café dapiu, Torta de chocolate",- - -,0212-751.9986
Acapella,Mediterránea,4.3,98,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:30pm,mastercard & amex,"Calamares al grill, Churrasco de solomo con vegetales salteados, Tiramisu",- - -,0212-959.1052
Granja Natalia,Francesa,4.3,98,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", Cerrado, Cerrado,mastercard & visa,None,- - -,0212-833.7930
Prana Juice Bar (Los Palos Grandes),Vegetariana,4.3,95,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 8:00pm,mastercard & visa,"Immunity, Mousse de chocolate, Piña Blizz",- - -,0212-286.4164
Il Picaccio,Mediterránea,4.3,90,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", Cerrado, Cerrado,mastercard & visa,"Risotto de tomate seco, Lomo de cerdo en salsa de moras, Lomito con champiñón",- - -,
Polo Bistró,Gourmet,4.3,87,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 11:00pm,mastercard & visa,"Mojitos de parchita , Sucker boy, chispa burguer",- - -,0212-660.6897
Casa Urrutia,Pescados y Mariscos,4.3,86,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & amex,"Mero a la Ondarresa, Pulpo a la gallega, Pulpo a la brasa",- - -,0212-993.9526
Don Pepe,Parrillada,4.3,85,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,None,"Parrihamburguesa, Parrilla mixta (carne de res y pollo), Parrilla de carne de res y yuca",- - -,0212-661.5981
Club Líbano,Internacional,4.3,84,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 7:00pm,mastercard & visa,"Plato de degustación , Shawarma abierto, Kibbe crudo",- - -,0212-977.6480
Kami Sushi,Japonesa,4.3,84,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 9:00pm,mastercard & visa,"Ceviche especial. , Rock & roll. , Kami especial",- - -,0414-372.9605
Pizza Zeina,Arabe,4.3,84,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 9:00am, 5:00pm,mastercard & visa,"Plato mixto, Kibbe crudo, Crema de pimentón",- - -,0212-267.8320
Taberna el Greco,Española,4.3,82,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 1:00am,mastercard & amex,"Paella, Cordon Blue de pollo, Arroz a la marinera",- - -,0212-234.0147
La Pagoda (Santa Monica),China,4.3,80,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 10:00pm,mastercard & visa,"Pollo con miel y anjojoli, Costillas san luis, Torta de chocolate ",- - -,0212-419.8554
Pincho Pan (Valle Arriba),Arabe,4.3,79,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:30pm,mastercard & amex,"Plato pincho mixto, Dulces arabes, Hamburguesa de falafel",- - -,0212-975.8523
Opera (La Castellana),Internacional,4.3,60,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:30am, 6:00pm,mastercard & visa,"Fresier, Fresier, Torta nido de abejas",- - -,0212-266.7190
O'cantino,Portuguesa,4.3,60,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 11:00pm,mastercard & amex,None,- - -,0212-237.0670
Olivo Gourmet,Internacional,4.3,56,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 8:00pm,mastercard & visa,"Torta de Chocolate, Pasticho, Club House",- - -,0212-979.9279
Yantares (El Rosal),Internacional,4.3,56,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 7:00pm,mastercard & amex,"Torta de chocolate , Sandwiches Deli, Pie de parchita",- - -,0212-954.10.71
La Rustichella,Italiana,4.3,54,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:30pm, 10:00pm,mastercard & amex,"Cartocho de lomito, Carpaccio de salmón , Carne a la piedra ",- - -,0212-959.4303 
Benefit Yogurt,Internacional,4.3,48,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:00am, 7:30pm,mastercard & visa,"Yogurt con piña colada, Helado Vegano de Banana, Helado de Cinnamon Roll",- - -,0212-264.6820
Citrus,Salir a comer,4.3,46,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 5:30am, 9:30pm,mastercard & amex,"Texas bbq, Torta de jojoto, Chicken roll",- - -,0212-323.58.90
Dolce Sapore,Internacional,4.3,44,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 7:30pm,None,None,- - -,0212-959.2041
Vintage Estereo,Fusión,4.3,44,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 6:00pm, 12:00am,mastercard & visa,"Vintage table, Pizza de carpaccio de res, Hamburguesa vintage ",- - -,0212-961.5913
Lai King (El Bosque),China,4.3,43,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 11:30am, 10:00pm,mastercard & visa,"Arroz Frito Especial, Fideos con Carnes en Sopa, Arroz de la Casa",- - -,0212-731.2832
El Merendero de Galipán,Venezolana,4.3,40,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 7:30pm,mastercard & visa,"Sandwich de pernil, Sandwich de pernil, Sandwich de pernil",- - -,0212-377.2408
Arte París Deli Café,Internacional,4.3,39,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:30am, 5:00pm,mastercard & amex,"Mouse de parchita, Tartaleta de fresas , Arte de paris",- - -,0212-860.7649
La Forchetta (El Paraíso),Italiana,4.3,35,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:30pm,mastercard & amex,None,- - -,0212-451.15.06
Excelente,China,4.3,34,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 8:00pm,mastercard & visa,"Berenjenas con ajo y cilantro, Ensalada de pepino chino , Sopa agriopicante de camarones",- - -,0212-2834468
Agrada,Salir a comer,4.3,33,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 3:00pm y 6:00pm a 11:00pm,mastercard & visa,"Hamburguesa agrada, Hamburguesa spicy, Arepa de chicharrón",- - -,0212-993.8642
Pallá,Internacional,4.3,31,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 6:30pm,mastercard,"Piscina de Nutella, Dulce tentacion , Galletas Reinitas",- - -,0212-8603239
Avila Burger (Valle Arriba),Salir a comer,4.3,30,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 12:00pm, 9:00pm,mastercard & visa,"Cookie cake, Uriji, Hamburguesa especial ",- - -,0212-975.6145
Tartufo,Internacional,4.3,28,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 5:00pm,mastercard & visa,"Dulces Frios, el tiramisú, Dulces Frios",- - -,0212-239.5861
Epiko Café,Sandwiches,4.3,27,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 7:00am, 6:00pm,mastercard & visa,"Café épiko, Sándwich epiko, Menu ejecutivo",- - -,0212-234.4863
Aroma Di Caffé (C.C. Metrocenter),Internacional,4.3,26,"https://www.google.com/maps/dir//10.342603340919,-67.039342671633/@10.342603340919,-67.039342671633,17z", 8:00am, 7:00pm,mastercard & visa,"Cappuccino, Café 20/20, Expresso",- - -,0212-481.2737
