Name,Cuisine,Ratings,Review,Map,Open Time,Close Time,Payment Methods,Best Dishes,Budget in USD,Phone Number
Yantares (El Rosal),Internacional,4.3,56,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 7:00pm,mastercard & amex,"Torta de chocolate , Sandwiches Deli, Pie de parchita",- - -,0212-954.10.71
La Rustichella,Italiana,4.3,54,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:30pm, 10:00pm,mastercard & amex,"Cartocho de lomito, Carpaccio de salmón , Carne a la piedra ",- - -,0212-959.4303 
Benefit Yogurt,Internacional,4.3,48,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 7:30pm,mastercard & visa,"Yogurt con piña colada, Helado Vegano de Banana, Helado de Cinnamon Roll",- - -,0212-264.6820
Dolce Sapore,Internacional,4.3,44,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 7:30pm,None,None,- - -,0212-959.2041
Vintage Estereo,Fusión,4.3,44,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 6:00pm, 12:00am,mastercard & visa,"Vintage table, Pizza de carpaccio de res, Hamburguesa vintage ",- - -,0212-961.5913
Lai King (El Bosque),China,4.3,43,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 10:00pm,mastercard & visa,"Arroz Frito Especial, Fideos con Carnes en Sopa, Arroz de la Casa",- - -,0212-731.2832
Arte París Deli Café,Internacional,4.3,39,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:30am, 5:00pm,mastercard & amex,"Mouse de parchita, Tartaleta de fresas , Arte de paris",- - -,0212-860.7649
La Forchetta (El Paraíso),Italiana,4.3,35,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 9:30pm,mastercard & amex,None,- - -,0212-451.15.06
Pallá,Internacional,4.3,31,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 6:30pm,mastercard,"Piscina de Nutella, Dulce tentacion , Galletas Reinitas",- - -,0212-8603239
Aroma Di Caffé (C.C. Metrocenter),Internacional,4.3,26,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 7:00pm,mastercard & visa,"Cappuccino, Café 20/20, Expresso",- - -,0212-481.2737
Mamma Bella (El Marqués),Italiana,4.3,26,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 8:00pm,mastercard & visa,"Pizza mama bella, Focaccia especial, Parrilla mar y tierra",- - -,0212-272.3978
Paramo Café (Ávila Mágica),Venezolana,4.3,23,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 8:00pm,mastercard & visa,None,- - -,
Budare Virgen de Fatima,Venezolana,4.3,21,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 6:30pm,mastercard & visa,"Arepa de carne mechada con queso amarillo, Arepa con perico, La gritona",- - -,0212-963.2345
Gourmet House,Gourmet,4.3,20,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 10:00pm,mastercard & visa,"Hamburguesa gourmet, Empanadas, Risotto de mariscos",- - -,0212-952.0781
Fragolate (C.C. San Luis),Internacional,4.3,18,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 7:00pm,mastercard & visa,None,- - -,0212-986.2110
Amanda Cookies,Internacional,4.3,17,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 8:00pm,mastercard & visa,"Pie de limón, Merengada de arequipe, Chocolate caliente",- - -,0212-236.0369
Il Giardino,Italiana,4.3,17,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 4:00pm,mastercard & visa,"Carpaccio de pulpo, Linguini ai funghi porcini, Linguini al filetto",- - -,0212-959.5560
Bonsai Sushi (Boleita Norte),Japonesa,4.3,15,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 7:00pm,mastercard & visa,"Rock and roll, Sushi combo, Mixto tempurizado",- - -,0212-2390369
Niral Cafes,Internacional,4.3,15,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:30am, 6:00pm,mastercard & visa,"Pastelito capresa, Pie de guayaba, Jugo de piña",- - -,0212-987.5276
El Meson de Chuao,Internacional,4.3,15,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 3:00am,mastercard & visa,"Crema de langostinos, Steak a la pimienta, Paella",- - -,0212-991.7613
Shaka Poke,Japonesa,4.3,13,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 10:00pm,mastercard & visa,None,- - -,
Il Grillo Express (Cubo Negro),Italiana,4.3,12,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 8:00pm,mastercard & visa,None,- - -,0212-959.4018
Tu Cocada Express,Venezolana,4.3,11,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 7:00pm,mastercard & visa,"Cocada con oreo y chocolate, Cocada con leche condensada, Cocada con oreo y chocolate",- - -,0212.481-7517
Paris el Griego,Salir a comer,4.3,9,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 6:00pm, 2:00am,mastercard & visa,"Tzaziki, Postres Griegos, Pita con Oregano y Sal",- - -,0412-653.9993
Delicateses Roma,Internacional,4.3,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 7:00pm,mastercard & visa,"Pizza, Pizza, Pizza",- - -,0212-631.2445
Cocolina Cocadas,Venezolana,4.3,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 6:30am, 6:00pm,mastercard & visa,"cocada, cocada, cocada",- - -,
El Olam Express,Parrillada,4.3,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 10:00pm,mastercard & visa,"Cachapa con Queso, Cachapa con Queso, Cachapa con Queso",- - -,0212-412.1786
Mangiares,Italiana,4.3,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 8:00pm,mastercard & visa,"Barra de pastas, Barra de pizza, Barra de pastas",- - -,0212-959.8125
N7,Internacional,4.3,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 7:00pm,mastercard & visa,"Helado de Guanabana con Coco, Helado de Toddy con Flips, Helado de mantecado con arequipe",- - -,
Cachito de Luna,Internacional,4.3,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 6:00pm,mastercard & visa,None,- - -,
Wok Caracas,Tailandesa,4.3,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 8:00pm,mastercard & visa,None,- - -,0212-317.5140
Pegaos Gourmet,Internacional,4.3,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:00pm,mastercard & visa,None,- - -,0212-280.0081
Kowloon,China,4.3,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", las 24hs, las 24hs,mastercard & visa,None,- - -,0212-2670990
La Mina del Shawarma,Arabe,4.3,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 8:00pm,mastercard & visa,None,- - -,0424-244.4444
Salón Cantón,China,4.2,232,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:00pm,mastercard & amex,"Plato degustación, Fideos singapour, Langostino en salsa blanca",- - -,0212-211.5445
Il Botticello,Italiana,4.2,194,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 3:00pm y 6:00pm a 10:00pm,mastercard & visa,None,- - -,0212-266.1618
Kabuki,Japonesa,4.2,161,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 7:00pm,mastercard & visa,None,- - -,0212-753.6133
L'Incanto,Italiana,4.2,138,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 11:00pm,mastercard & visa,"Cartoccio de lomito, Lingüini Frutti di Mare, Pizza camarones",- - -,0212-451.6725
Salón Cantón (CCCT),China,4.2,137,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:00pm,mastercard & amex,"Plato de degustación grande, Pollo miel y ajonjolí, Fideos de arroz Singapur",- - -,0212-959.9993
Nour,Libanesa,4.2,101,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 11:00pm,mastercard & visa,"Trio de Cremas, Hummus, Falafel ",- - -,0212-9568506
Barrakuda,Japonesa,4.2,95,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 8:00pm,mastercard & visa,"Barracuda roll, Oasis roll, Izumi ",- - -,0212-285.9410
La Cacerola,Suiza,4.2,88,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:00pm,mastercard & amex,"Mixto alemán, Sopa de jojoto y cebolla , Strudel de manzana con mantecado",- - -,0212-962.1727
El Catador,Internacional,4.2,88,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 10:00pm,mastercard & amex,"Espetadas, Bolo do caco, Parguito a la parrilla ",- - -,0212-2660232
Maracaibo Bistro,Venezolana,4.2,75,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 4:30pm, 10:30pm,None,"Aguita e sapo, Patacón mixto, Patacon de pollo",- - -,0414-627.4971
Casa Veroes (Mendoza),Venezolana,4.2,74,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 9:00am, 4:30pm,mastercard & visa,"Polvorosa de pollo, Polenta, Quesillo",- - -,0212-564.7457
Chinesse Dynasty,China,4.2,66,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 9:00pm,mastercard & visa,"Plato degustación, Pato a la pekin , Lomo de cerdo",- - -,0212-731.0090
Marrano's Grill,Salir a comer,4.2,64,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:00pm,mastercard & visa,"Costillas en salsa bbq, Entrada  racion de cochino, Sandwich de Pernil",- - -,0212-735.0586
El Carmen,Salir a comer,4.2,62,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 10:00pm,mastercard & amex,"El Pollo a la brasa, Arepitas con natilla, Parrilla mixta",- - -,0212-235.5860
Girasol,Internacional,4.2,55,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 9:00am, 10:00pm,mastercard & visa,"Paella, Sándwich girasol, Arroz a la marinera",- - -,0212-961.1939
Paramo Café (Cavendes),Venezolana,4.2,45,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 7:00pm,mastercard & visa,"Café ensueño, Capuchino Italiano, Torta húmeda de chocolate",- - -,0212-234.3065
Bonsai Sushi (C. C. Sambil Nivel Feria),Japonesa,4.2,43,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 8:30pm,mastercard & amex,"Fuji rolls, sushi fujimori, Fuji rolls",- - -,0212-2630145
Los Cántaros,Española,4.2,43,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 12:00am,mastercard & amex,"Arroz con mariscos, Langosta al termidor , Cordero con arroz verde",- - -,0212-751.3242
Vigues,Internacional,4.2,33,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 9:00pm,mastercard & amex,"Pulpo a la gallega, Cocido gallego, Las chistorras",- - -,0212-266.4691
Carso,Internacional,4.2,32,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 8:00pm,mastercard & amex,"Steak tartar, Pepito de lomito, Chateaubriand sauce bernaise",- - -,0212-951.2797
Chocolates Paria,Internacional,4.2,32,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 9:00am, 7:00pm,mastercard & visa,None,- - -,0212-266.7169
Patagonia,Salir a comer,4.2,32,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 9:30pm,mastercard & visa,"Bife de chorizo, Bife de chorizo, Mixto de chorizos",- - -,0212-9790382
4d (Sambil),Internacional,4.2,21,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 8:00pm,mastercard & amex,None,- - -,0212-2633230
Sótano Café,Internacional,4.2,20,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 10:00pm,mastercard & visa,None,- - -,0412-970.3382
Kontodo,Salir a comer,4.2,16,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:30am, 9:00pm,mastercard & amex,None,- - -,0212-887.0016
Camila,Italiana,4.2,14,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00am, 11:00pm,mastercard & visa,"Tortellones verdes rellenos de queso fontina en mantequilla de trufas, Arepas, Risotto de salmon ahumado",- - -,0424-283.5315
La Granja del Pollo (El Paraiso),Salir a comer,4.2,13,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 8:30pm,mastercard & visa,"Pollo a la brasa, Yuca frita, Cordon blue de pollo",- - -,0212-451.1653
Kaffaa Kaffee,Internacional,4.2,13,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 8:00pm,mastercard & visa,None,- - -,0426-511.3929
Pincho Pan (Plaza Las Americas),Arabe,4.2,9,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 7:00pm,mastercard & visa,"Shawarma dos sabores, Salsa de pimento, Sándwich de falafel",- - -,0212-988.9011
Chinese Bistró,China,4.2,9,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:30pm,mastercard & visa,"Costillitas sal y pimienta, Arroz especial, Costillitas sal y pimienta",- - -,0212-265.9776
Café Tinto Bistro,Salir a comer,4.2,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 5:00pm,mastercard & visa,None,- - -,0412-930.2548
Bodegón Hieylic,Internacional,4.2,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 9:00am, 9:00pm,mastercard & amex,None,- - -,0212-263.1981
La Terraza (Hotel Continental),Internacional,4.2,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 12:00am,None,"chupeta de pollo en bbq, tequeños en salsa, chupeta de pollo en bbq",- - -,0212-261.0644
Amelia,Gourmet,4.2,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 3:00pm,mastercard & visa,"Buñuelo de platano y kani, Risotto de pollo, Buñuelo de platano y kani",- - -,0212-7535791
Cachilandia,Venezolana,4.2,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 6:00pm,mastercard & visa,"Cachapa con Queso de Mano, Cachapa con jamón y queso, Cachapa con Queso de Mano",- - -,0212-482.7122
La Cocada de Carlos,Venezolana,4.2,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 5:30pm,None,"Cocada, Cocada, Cocada",- - -,0212-985.8724
The Roof Ccs,Tapas,4.2,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 11:30pm,mastercard & visa,None,- - -,0412-014.2135
Dulce Tentación,Internacional,4.2,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:30am, 9:30pm,mastercard & visa,None,- - -,0412-259.799
De la Finca,Internacional,4.2,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 9:00am, 6:30pm,mastercard & amex,"Cachapa gourmet, Golfeados gourmet, Quesillo de auyama",- - -,0212-961.4350
Hecho En Venezuela Store,Venezolana,4.2,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 9:00pm,mastercard & visa,"Torta de queso criollo, Torta choco coco, Torta de queso criollo",- - -,0412-267.4534
Mandarin Wok,China,4.2,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 8:00pm,mastercard & visa,None,- - -,
Mi Pequeña Suiza,Suiza,4.1,282,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:00pm,mastercard & amex,None,- - -,0212-963.7278
Belle Vue,Salir a comer,4.1,206,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 11:00pm,mastercard & visa,"Punta trasera importada, Congril, Pie de manzana ",- - -,0212.963.4446
Tarzilandia,Internacional,4.1,188,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 10:00pm,mastercard & amex,None,- - -,0212-261.8419
All You Can Pizza (El Hatillo),Pizzería,4.1,173,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:00pm,mastercard & visa,None,- - -,0212-961.5428
Altamar,Internacional,4.1,145,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 11:00pm,mastercard & amex,"Sancocho de mero, Empanadas de cazón de entrada, Asopado de Mariscos",- - -,0212-262.1813
Buffalo Wings (CCCT),Internacional,4.1,139,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 12:00am,mastercard & visa,"Alitas de pollo con salsa buffalo midle, Papas kardashian, Extra hot buffallo wings",- - -, 0212-959.7326
Avila Burger (El Hatillo),Salir a comer,4.1,114,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:00pm,mastercard & amex,"Avila burguer, Hamburguesa Banquito, Avila burguer",- - -,0212-211.5487
El Hato Grill,Salir a comer,4.1,83,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:00pm,mastercard & visa,"Parrilla entreverado, Churrasco de Solomo, Parrilla entreverado",- - -,0212-793.0620
Bahareque Smoke House,Salir a comer,4.1,82,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 6:00pm, 12:00am,mastercard & amex,"Pulled pork sandwich, Sándwich pulled pork, Hamburguesa con pulled pork",- - -,0212-9611505
Casa Deli,China,4.1,80,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 9:30pm,mastercard & visa,"Dumplings a la plancha, Dim sum, Dim Sum de cerdo",- - -,0212-731.0332
Tia Nicoletta,Italiana,4.1,80,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 10:00pm,mastercard & visa,"Raviolis, Risotto del mar, Pasta tia nicoletta",- - -,0212-452.0938
Toscano,Italiana,4.1,76,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 11:00pm,mastercard & visa,None,- - -,0212-961.4295
Utopia 19,Internacional,4.1,70,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 9:00pm,mastercard & visa,"Raviolones, Raviolis de auyama y cerdo, Rissoto de espárragos",- - -,0212-961.2970
Dragón China,China,4.1,58,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 9:30pm,mastercard & visa,None,- - -,0212-978.0353
La Tabernita Escondida,Internacional,4.1,43,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 11:30pm,mastercard & amex,"Medallones en salsa oporto y queso azul, Pollo en salsa de miel , Risotto mar de plata ",- - -,0212-959.7050
La Finca Grill (CCCT),Parrillada,4.1,34,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 12:00am,mastercard & visa,"Ensalada tentación, Yuca sancochada, Punta trasera",- - -,0212-959.7596
Monsieur,Francesa,4.1,31,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 8:00pm,mastercard & visa,"Fondant de chocolate , Fondant de chocolate, Crepes de Banana Flambeados",- - -,0212-883.1582
Sótano Grill,Internacional,4.1,30,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 12:00am,mastercard & visa,"Churrasco mariposa, Ceviche de mero, Parrilla Criolla Mixta",- - -,0212-267.2503
Santa Pizza,Pizzería,4.1,28,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 7:00pm,mastercard & visa,"Pizza carbonara, Pizza margarita, Torta de Chocolate",- - -,0212-2659418
Sieng Sieng,China,4.1,26,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:30am, 9:00pm,mastercard & visa,"Arroz pegostoso, Sopa mongolesa, Mostaza china al ajo",- - -,0212-753.6624
Aijo,Japonesa,4.1,22,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 5:00pm, 5:00am,mastercard & visa,None,- - -,0212-263.1330
El Rincón del Hatillo,Internacional,4.1,21,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 12:00am,mastercard & visa,"Parrilla mar y tierra , Linguini alfredo jamón, Solomo caraqueño ",- - -,0212-961.4226
La Ollita,Venezolana,4.1,19,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:30am, 6:00pm,None,"Empanadas argentinas, Tequeñones, Calzon de pollo",- - -,0212-986.5155
Tu Sushi Party,Japonesa,4.1,18,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 10:00pm,mastercard & visa,"Sushi pizza, Nigiri dinamita, Ensalada neptuno",- - -,0212-863.0831
Big Donuts,Internacional,4.1,17,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 9:00am, 5:00pm,mastercard & visa,None,- - -,0212-714.8989
East Side,Internacional,4.1,17,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 4:00am,mastercard & amex,"Hervido de mero, Arroz con pollo, Robalo poché",- - -,02129593919
Talento,Venezolana,4.1,17,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 4:00pm,mastercard & visa,"Cartoccio de lomito, Asado negro, Pie de limón",- - -,0212-959.6984
Sol y Sombra,Internacional,4.1,16,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 12:00pm, 11:00pm,mastercard & visa,None,- - -,0212-902.2234
Green Tree Cafe,Internacional,4.1,15,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 8:00pm,mastercard & visa,"Ensalada Green Tree, Parrilla mixta, Wrap de pollo",- - -,0212-730.4475
Domino's Pizza (El Cafetal),Pizzería,4.1,13,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:00am, 10:00pm,mastercard & amex,None,- - -,0212-985.5322
Presto (Altamira),Italiana,4.1,12,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 10:30am, 8:00pm,mastercard & visa,None,- - -,0412-265.2371
Cusica Live,Internacional,4.1,10,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00pm, 1:30am,mastercard & visa,None,- - -,0212-945.5569
Totem,Salir a comer,4.1,9,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 4:00pm, 12:00am,mastercard & visa,"Alitas BBQ, Ensalada Caprese, Alitas BBQ",- - -,0212-963.6824
Rock'n Frays,Salir a comer,4.1,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 8:00am, 5:00pm,mastercard & visa,"Hamburguesa Funk , Hamburguesa Rock`n Frays, Hamburguesa Funk ",- - -,0212-267.2934
El Peregrino Restaurant,Internacional,4.1,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 3:00pm,None,"Pollo Alfredo, Pollo Alfredo, Pechuga de pollo con parmesano",- - -,0212-753.0545 
"Capresa
",Salir a comer,4.1,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 7:00am, 2:30pm,mastercard & visa,"Linguini al pesto, Pasta graciela, Linguini al pesto",- - -,0212-263.0462
Esquina Carbone Espresso (CCCT),Internacional,4.1,None,"https://www.google.com/maps/dir//10.424642378462,-66.825248748064/@10.424642378462,-66.825248748064,17z", 11:00am, 7:00pm,None,"Espresso, Espresso, Espresso",- - -,
